N	classifier	measure	f1_macro_mean	f1_macro_var	F1
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	0.8423645320197044
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	0.5933528836754642
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	0.9039039039039038
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	0.9684729064039409
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	1.0
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	0.8125
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	0.9354166666666667
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	0.9028213166144201
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	1.0
10	LinearSVC	Zeta_orig	0.89588322092841	0.014080715190252857	1.0
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	0.8095238095238095
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	0.6761133603238865
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	0.8704453441295545
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	1.0
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	1.0
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	0.7490196078431374
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	1.0
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	0.967741935483871
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	1.0
20	LinearSVC	Zeta_orig	0.9040451162842398	0.013097578585282219	0.9676071055381401
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	0.7117117117117118
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	0.7408906882591093
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	0.7624602332979852
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	1.0
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	1.0
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	0.8745098039215686
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	0.8697478991596639
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	0.9354166666666667
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	0.967741935483871
30	LinearSVC	Zeta_orig	0.876570474495219	0.010161466898935902	0.9032258064516129
40	LinearSVC	Zeta_orig	0.8973383030000399	0.012159843597866633	0.6761133603238866
40	LinearSVC	Zeta_orig	0.8973383030000399	0.012159843597866633	0.746031746031746
40	LinearSVC	Zeta_orig	0.8973383030000399	0.012159843597866633	0.8358974358974359
40	LinearSVC	Zeta_orig	0.8973383030000399	0.012159843597866633	0.9687194525904204
40	LinearSVC	Zeta_orig	0.8973383030000399	0.012159843597866633	1.0
40	LinearSVC	Zeta_orig	0.8973383030000399	0.012159843597866633	0.8435972629521017
40	LinearSVC	Zeta_orig	0.8973383030000399	0.012159843597866633	0.9354166666666667
40	LinearSVC	Zeta_orig	0.8973383030000399	0.012159843597866633	1.0
40	LinearSVC	Zeta_orig	0.8973383030000399	0.012159843597866633	1.0
