N	classifier	measure	f1_macro_mean	f1_macro_var	F1
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.6886052176424509
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.7989300863201158
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.8651674980746842
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.6583084361494815
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.7024865126064272
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.9718533529845247
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.7670422135478068
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.7786660067873303
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.7400009956592785
5000	LinearSVC	Zeta_orig	0.7902903804293893	0.009735687224406032	0.9318434845217917
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.715913892743161
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.9194534141342652
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.8927627294502025
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.7909245955868678
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.7390087791406377
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.9808243727598567
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.7963230828170699
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.9081495336814486
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.7211756417452415
5000	MultinomialNB	Zeta_orig	0.8363619957357289	0.008096305706996099	0.8990839152985379
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.7391295524628236
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.8088606221530081
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.8653380724697339
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.6336866118578763
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.7187328954570333
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.9667871053566776
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.7876975832871433
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.7532475492282495
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.7494205640312999
5000	LogisticRegression	Zeta_orig	0.7964542146142778	0.009496724407688248	0.9416415898389332
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.5037782680639823
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.604266993826695
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.5516717518433765
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.6021072796934865
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.5376875269488677
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.6072333151606014
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.5238685539055714
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.5862621599027208
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.5076827675851007
5000	DecisionTreeClassifier	Zeta_orig	0.5564381481117	0.001470418928767601	0.539822864186597
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.6935533717619279
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.8037715644570483
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.8746027374745154
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.6678501360521338
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.7121116108457881
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.9764852581348745
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.7813983633216104
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.7788029283007762
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.7490833621584226
4000	LinearSVC	Zeta_orig	0.7949811983732987	0.008895985385303605	0.9121526512258902
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.7081776425953465
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.9098607609245907
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.8914799010456422
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.786520066630584
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.7390087791406377
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.9808243727598567
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.7854381175311895
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.8937995188547817
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.7211756417452415
4000	MultinomialNB	Zeta_orig	0.8316612109368815	0.008073331940676307	0.9003273081409452
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.7111353253910357
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.8133885624605317
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.8792109778171369
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.6311574390521759
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.7369151364249403
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.9812614941100453
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.7920343137254902
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.7509673272293992
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.7592321310808705
4000	LogisticRegression	Zeta_orig	0.7996873455152771	0.010386477606632891	0.9415707478611449
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.5388600833767587
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.6101387874722676
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.5659578583671138
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.6096382404544065
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.5289781047435089
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.642044911610129
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.5418641381283696
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.579171188056953
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.48556534521923533
4000	DecisionTreeClassifier	Zeta_orig	0.5618862999454	0.002123506415543379	0.5166443420252562
3000	LinearSVC	Zeta_orig	0.7993655628559302	0.008868266360473291	0.7247508908087404
3000	LinearSVC	Zeta_orig	0.7993655628559302	0.008868266360473291	0.8037161744080521
3000	LinearSVC	Zeta_orig	0.7993655628559302	0.008868266360473291	0.893010638598874
