N	classifier	measure	F1_macro_mean	F1_macro_var	F1
3000	LinearSVC	RRF	0.8696724096078603	0.011555133636446	0.662962962962963
3000	LinearSVC	RRF	0.8696724096078603	0.011555133636446	0.7504456327985739
3000	LinearSVC	RRF	0.8696724096078603	0.011555133636446	1.0
3000	LinearSVC	RRF	0.8696724096078603	0.011555133636446	0.8400296515937732
3000	LinearSVC	RRF	0.8696724096078603	0.011555133636446	0.8655177493003388
3000	LinearSVC	RRF	0.8696724096078603	0.011555133636446	0.963834422657952
3000	LinearSVC	RRF	0.8696724096078603	0.011555133636446	0.963855421686747
3000	LinearSVC	RRF	0.8696724096078603	0.011555133636446	0.7932600732600732
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	0.6003281378178834
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	0.9045454545454545
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	0.6313479623824452
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	0.8798627002288331
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	1.0
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	0.9154663174741744
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	0.9024676850763808
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	0.8123021257349614
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	0.9156136528685548
3000	LinearSVC	Eta	0.8269337091357828	0.016429006857973983	0.7074030552291422
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.7587301587301588
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.9761904761904763
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.6932440657334145
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.9404001702852278
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.9759001161440186
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.9274475524475525
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.9517441860465117
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.8517857142857144
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.8909966438056325
3000	LinearSVC	Welch	0.872260829635966	0.009473236080650737	0.7561692126909518
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.7443700547778455
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.9285309132161089
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.6782595373065727
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.9042735042735042
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.9759001161440186
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.9396187981958388
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.9517441860465117
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.8256302521008403
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.8655177493003388
3000	LinearSVC	Wilcoxon	0.8519518870226828	0.010562608748649113	0.7056737588652482
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.7148148148148149
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.9404001702852278
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.6782595373065727
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.8298611111111112
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.9759001161440186
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.9274475524475525
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.9276162790697674
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.8283096926713948
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.8419047619047619
3000	LinearSVC	KLD	0.8390504431913686	0.009893629206852054	0.7259903961584635
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	0.7333333333333334
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	0.9642806520198441
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	0.6932440657334145
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	0.928409090909091
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	1.0
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	0.9029239766081871
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	0.9517441860465117
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	0.8517857142857144
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	0.8790792540792541
3000	LinearSVC	χ2	0.8669180969265163	0.009836165062829583	0.7643806962498133
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.684012539184953
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.9285309132161089
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.6782595373065727
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.86752688172043
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.9759001161440186
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.9396187981958388
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.9154663174741744
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.8270833333333334
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.8419047619047619
3000	LinearSVC	LLR	0.8401564356235385	0.010270405588450672	0.7432611577551922
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	0.617933723196881
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	0.9642806520198441
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	0.662962962962963
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	0.9163703598350164
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	1.0
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	0.9396187981958388
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	0.9517441860465117
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	0.8256302521008403
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	0.8662271062271063
3000	LinearSVC	TF-IDF	0.8574086489468667	0.014792215988147256	0.8293184488836662
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	0.7171717171717171
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	0.9165602383993189
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	0.6313479623824452
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	0.9163703598350164
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	1.0
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	0.8655177493003388
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	0.963834422657952
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	0.8655177493003388
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	0.8913138367525099
2000	LinearSVC	Zeta_orig	0.8453240096405696	0.013874078470064463	0.6856060606060606
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	0.7114264376400299
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	0.9166548547129695
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	0.6212097651998134
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	0.9523539421440727
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	1.0
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	0.8905494505494506
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	0.9517441860465117
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	0.9029239766081871
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	0.9156136528685548
2000	LinearSVC	Zeta_log	0.8628673448868183	0.013343626540745269	0.7661971830985916
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	0.9523539421440727
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	0.9880800340570455
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	0.7641495492832866
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	0.8170466095542326
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	1.0
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	0.8270833333333334
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	0.8528368794326241
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	0.963855421686747
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	0.9517441860465117
2000	LinearSVC	RRF	0.9044850303969909	0.006069796781837418	0.9277003484320557
